id_venta,fecha,id_cliente,id_producto,cantidad
2084,2025-05-30 18:52:56,168,156,8
2085,2025-06-17,146,13,4
2086,2025/11/30 03:40,34,17,9
2087,2025-07-31 09:46:02,124,26,4
2088,2025/09/25 23:11,233,53,6
2089,2025-10-06 17:21:29,344,129,10
2090,2025-05-03 06:11:52,161,177,4
2091,2025-11-25 12:05:36,143,43,3
2092,2026-01-17 15:34:48,186,4,8
2093,2025-09-21 06:12:57,84,68,2
2094,2025-07-28 12:49:16,161,3,10
2095,2025-04-01 09:00:41,255,1,8
2096,2025-11-16 10:34:57,309,5,10
2097,2025-04-01 05:20:12,411,129,3
2098,2025-10-19 16:28:45,481,78,6
2099,"Jul 27, 2025",92,140,5
2100,2025-12-30 21:41:25,254,86,9
2101,"Aug 15, 2025",276,176,9
2102,"Sep 21, 2025",186,92,8
2103,2025-02-20 09:58:23,37,97,2
2104,02-11-2025,433,140,8
2105,2025/12/05 06:56,366,71,5
2106,2026-01-09 20:37:53,236,111,8
2107,2025-09-30 04:00:42,183,89,5
2108,2025-11-04 16:58:41,248,176,3
2109,2025-06-29 20:19:16,222,75,10
2110,2025-12-03 02:21:09,488,125,5
2111,2025/04/24 07:54,72,117,1
2112,15/10/2025,13,111,6
2113,2025-02-02 05:38:41,181,129,9
2114,2025-08-02 07:09:45,264,70,3
2115,06-15-2025,212,21,5
2116,2025-09-12 03:34:23,356,109,7
2117,"Sep 30, 2025",246,78,10
2118,2025/09/12 09:06,498,36,4
2119,"Jul 25, 2025",79,146,8
2120,2025-07-27 13:01:05,134,81,9
2121,2025-02-01 14:56:13,103,120,7
2122,19/08/2025,224,144,1
2123,2025/02/03 13:35,291,149,9
2124,2025-08-11 04:35:06,367,194,7
2125,2025-05-10 16:45:22,380,119,9
2126,2026/01/21 23:39,484,15,5
2127,2025/02/05 02:12,492,177,6
2128,"Nov 22, 2025",367,180,4
2129,2025-10-03 22:52:24,419,40,5
2130,2025-11-20 22:42:24,444,2,8
2131,2025-12-28 05:34:16,136,18,1
2132,"Mar 10, 2025",374,134,2
2133,2025-03-06 10:55:11,30,15,2
2134,2025-03-25 09:28:34,344,61,9
2135,2025-04-10 04:29:07,146,113,10
2136,2025-08-10 05:09:31,56,6,3
2137,2025-11-23 18:37:25,287,62,3
2138,2025-05-07,221,52,8
2139,2025-06-23 14:02:50,449,71,7
2140,06-15-2025,184,119,7
2141,2025-06-27 01:14:27,126,149,5
2142,08-24-2025,155,169,10
2143,2026-01-26 00:19:55,325,118,5
2144,2025-04-22 07:40:27,320,129,9
2145,06/10/2025,352,135,7
2146,2025-12-05 10:08:02,223,118,3
2147,2025-09-25 02:29:00,297,78,7
2148,2025-12-09 17:10:33,399,124,7
2149,2025-11-03 23:59:24,182,148,9
2150,2025-03-05 21:26:22,41,179,6
2151,2025-06-17,257,150,10
2152,2025-08-19 18:11:01,173,171,2
2153,19/02/2025,295,83,4
2154,2025-02-02 02:15:16,384,108,2
2155,2025-04-02 16:04:32,136,10,2
2156,2025-07-31 06:20:15,197,162,1
2157,2025-07-07 04:51:00,67,116,7
2158,"Nov 12, 2025",114,143,4
2159,2025-08-24 19:14:35,9,42,7
2160,2025-12-09 00:52:57,332,23,10
2161,2025-03-05 01:12:36,18,25,4
2162,2025-08-10 14:51:20,155,2,6
2163,2025-02-14 06:44:48,132,19,6
2164,17/04/2025,334,187,9
2165,2025-12-12 20:20:29,260,92,10
2166,2025-12-19 15:33:54,27,18,8
2167,2025/07/22 02:50,440,19,10
2168,2025-02-15 19:40:49,483,14,10
2169,2025-02-26 14:12:53,351,75,5
2170,2026-01-02 02:43:21,302,41,5
2171,2025-12-24 18:12:22,109,133,10
2172,2025-08-23 04:02:12,473,15,9
2173,2025-02-11 01:10:30,444,68,1
2174,2026/01/03 02:09,74,52,6
2175,2025-05-24 08:34:42,70,170,1
2176,2026-01-15 01:17:14,90,145,10
2177,2025-09-01 22:17:52,415,107,10
2178,2025-10-31,140,142,8
2179,2025-10-17 15:42:39,167,167,6
2180,24/06/2025,156,59,1
2181,2025-02-27 20:06:56,209,176,1
2182,2025-03-30 04:33:35,158,197,7
2183,2025-04-27 04:12:29,103,141,3
2184,"Nov 30, 2025",370,158,6
2185,2025-06-21 08:16:09,111,151,1
2186,2025-12-23 01:40:00,349,138,10
2187,31/05/2025,72,185,4
2188,2025-11-01 23:51:19,406,90,10
2189,2025-03-22 14:29:02,47,34,10
2190,2026/01/25 02:46,236,169,2
2191,2025-10-21 16:08:55,247,92,4
2192,2025-07-31 10:39:22,164,94,9
2193,2026-01-20 11:36:33,368,135,5
2194,2025-02-18 12:37:14,105,27,1
2195,08/07/2025,352,160,8
2196,02/12/2025,306,190,9
2197,2025-06-03,62,167,8
2198,2025-11-06 10:09:41,430,22,1
2199,2026-01-13 13:55:46,331,127,1
2200,"Jun 23, 2025",259,58,4
2201,2025-11-08 00:56:46,217,139,6
2202,2025-02-09,107,87,5
2203,2025-05-09 03:58:34,225,110,1
2204,2026-01-27 19:28:12,93,185,5
2205,"Jul 28, 2025",114,185,10
2206,2025-06-08 10:13:11,138,34,1
2207,2026-01-08 09:05:59,216,71,2
2208,07-06-2025,57,87,10
2209,2025/10/05 00:26,156,168,10
2210,2025-09-28,305,46,8
2211,2025-03-02 07:55:53,452,164,9
2212,2025-09-12 22:13:16,498,21,5
2213,11-17-2025,416,17,8
2214,2025-10-17 05:20:54,29,162,3
2215,2025-02-28 04:10:00,337,13,4
2216,2025-03-27 16:01:52,344,176,9
2217,2025-10-16 02:12:50,120,142,4
2218,2025-09-18 12:51:52,235,66,1
2219,2025/10/26 12:43,259,154,4
2220,2025-05-25 20:45:58,138,53,6
2221,2025-03-09 02:35:57,214,175,7
2222,2025-01-31 00:53:56,97,73,3
2223,2025-05-22 14:51:35,101,93,6
2224,06-10-2025,1,121,5
2225,2025-05-08 03:52:04,42,152,1
2226,2025-03-19 18:30:08,346,81,9
2227,2025-04-08 13:47:35,77,89,4
2228,2025-07-12 13:52:30,217,169,3
2229,2025-08-20 08:10:36,204,21,2
2230,2025-06-27 15:13:18,496,162,9
2231,2025-02-08 22:06:14,236,136,1
2232,2025/06/08 11:32,411,134,8
2233,2025-03-04 08:24:23,291,197,6
2234,2025-09-05 16:12:08,429,30,4
2235,2025-05-28 02:54:05,171,105,6
2236,2025-06-19 23:47:13,49,20,6
2237,2025-05-16 08:21:55,118,115,7
2238,2025-06-20 08:55:05,188,33,9
2239,2025-03-01 05:01:46,65,173,10
2240,"Dec 24, 2025",263,74,6
2241,2025-12-26 06:33:01,496,127,4
2242,2026/01/22 15:14,72,43,2
2243,26/08/2025,481,33,1
2244,2025-04-01 15:22:39,298,136,7
2245,2025-06-17 08:47:25,249,179,9
2246,2025-03-21 21:32:06,23,87,6
2247,2025-05-19 02:41:06,434,185,1
2248,2025-07-28 22:58:04,55,115,7
2249,2025-02-22 17:22:15,293,112,5
2250,2025-07-07,262,47,10
2251,2025-07-02 11:40:00,204,117,7
2252,2025-07-25 10:10:08,241,185,10
2253,2025-02-27 17:57:36,173,60,5
2254,2025-05-01 21:06:39,386,133,9
2255,2025-04-30 11:45:10,8,110,5
2256,2025-09-15 01:31:36,70,46,3
2257,2025-09-03 15:40:31,234,188,4
2258,2025-04-11 03:37:17,496,158,6
2259,2025-03-10 09:58:13,52,31,5
2260,2025-05-21 09:26:43,351,44,5
2261,11/01/2026,349,28,4
2262,2025-05-31 01:26:49,455,8,10
2263,2025-09-13 00:14:33,362,138,4
2264,2025/11/19 07:23,214,7,6
2265,2025-05-30 03:59:27,64,117,5
2266,2025-06-01 15:44:17,212,31,8
2267,2025-11-23 04:14:24,175,36,5
2268,2025-12-09 02:42:25,427,21,4
2269,2026-01-20 16:30:36,403,86,5
2270,2025-03-20 11:27:42,453,173,2
2271,2025-05-27 18:58:47,48,111,2
2272,2026-01-10 23:06:04,454,143,1
2273,2025-04-13 13:41:50,368,36,10
2274,2025-05-24 09:39:31,286,173,4
2275,2026-01-17,422,48,8
2276,2026/01/18 15:48,429,55,1
2277,2025-05-16 22:19:56,48,108,5
2278,2025-10-10 17:37:49,255,61,6
2279,2025-07-28 08:26:34,416,47,5
2280,2025-08-28 22:56:18,18,125,8
2281,2025-04-28,153,140,8
2282,2025-06-16 16:16:51,154,74,7
2283,2025-11-24 06:24:54,131,109,2
2284,2025-06-22 12:39:17,129,170,2
2285,2025-03-12 17:48:37,472,33,8
2286,23/08/2025,270,61,1
2287,2025-09-03 09:31:29,215,144,6
2288,2025-08-17 15:28:51,244,101,8
2289,2025-10-05 17:40:36,224,14,5
2290,2025-08-18 11:13:57,223,163,1
2291,2026-01-12,468,147,3
2292,2025/07/17,405,34,10
2293,2025-10-15,472,86,6
2294,2025-07-09 14:24:02,412,41,9
2295,2025-05-16 13:36:45,118,75,3
2296,2025-10-09,500,142,4
2297,11-24-2025,207,102,8
2298,2025-11-16 09:55:11,281,64,1
2299,2025-06-28 04:46:35,247,97,7
2300,"Jul 31, 2025",97,70,2
2301,2025-09-18 03:28:44,87,155,3
2302,2025-04-28 22:03:09,183,101,4
2303,2025-09-27 18:39:15,395,83,7
2304,2025/10/18 07:22,459,71,8
2305,11-14-2025,111,57,7
2306,2025-02-25 18:05:47,368,98,1
2307,2026-01-26 03:56:35,93,96,9
2308,2025-07-23 08:27:03,227,7,7
2309,2025-06-25 23:24:15,110,145,2
2310,2025-08-02 03:28:22,296,162,2
2311,"Dec 31, 2025",410,126,10
2312,2025-10-09 02:08:44,325,146,4
2313,2025-08-16 12:18:05,256,106,5
2314,2025-11-14 21:47:56,16,83,10
2315,2025-06-10 20:28:36,13,69,4
2316,"Dec 22, 2025",221,128,6
2317,2025-08-13 03:49:28,181,190,2
2318,2025-09-19,389,97,3
2319,2025-03-02 15:26:38,46,30,1
2320,2025-11-06 05:05:32,461,135,8
2321,"Sep 27, 2025",28,108,7
2322,2025-06-08 19:01:22,171,174,5
2323,09-23-2025,398,96,10
2324,2025-02-15 18:54:36,68,183,6
2325,2026-01-24 12:01:16,122,119,4
2326,2025-10-04 19:05:31,3,35,3
2327,"Jun 24, 2025",441,3,6
2328,2025-10-31 07:15:18,196,180,4
2329,"Jan 17, 2026",104,118,6
2330,2025-07-06 12:33:34,56,144,4
2331,2025-02-02 10:20:49,8,50,5
2332,2025-05-04 11:07:55,200,110,10
2333,2025-08-04 20:25:46,394,104,5
2334,07/08/2025,297,52,2
2335,2025-08-29 21:23:00,195,33,9
2336,2025-08-27 21:33:36,331,85,10
2337,2025-07-11,73,189,10
2338,2025-06-21,80,158,3
2339,2025-11-07 16:00:30,102,36,9
2340,2025-09-01 18:13:05,122,84,5
2341,2025-07-31 13:44:14,109,144,7
2342,2025-06-04 11:21:03,352,122,6
2343,2025-02-07 22:02:28,271,136,2
2344,2025-03-09 05:12:08,404,43,5
2345,2025-06-30 09:07:18,294,114,8
2346,01-16-2026,494,112,6
2347,2025-03-13 07:47:00,431,187,7
2348,2026-01-08,97,49,7
2349,2025-03-22 11:18:03,37,2,10
2350,2025-05-23 18:18:22,42,95,5
2351,"Jul 15, 2025",197,70,1
2352,2025/04/15 22:45,472,65,5
2353,2025-07-25 23:01:08,463,121,10
2354,2025-07-22,326,122,9
2355,2025-07-08,352,189,3
2356,11/10/2025,215,81,2
2357,2025-05-26 06:09:39,456,173,6
2358,"May 19, 2025",423,185,6
2359,11-21-2025,215,17,4
2360,2025-03-13 18:24:12,220,156,4
2361,12-05-2025,56,192,1
2362,2025-09-23 20:36:51,469,179,2
2363,2025-10-04 06:38:40,465,30,2
2364,2025-03-30 22:48:52,137,82,10
2365,2026-01-24 07:55:11,394,44,1
2366,2025-04-29 11:12:21,31,21,4
2367,04-03-2025,202,49,3
2368,29/03/2025,240,106,4
2369,2025-08-22 03:21:52,67,113,5
2370,2026-01-14 23:22:05,498,94,6
2371,2025-04-24 01:20:14,409,162,3
2372,2025-06-26 19:35:10,267,99,3
2373,2025-04-07 23:31:13,144,112,6
2374,2025-09-20 12:27:30,263,74,4
2375,2025-07-06 03:18:15,105,142,5
2376,2025-02-09,237,67,4
2377,2025-09-11 21:21:55,295,36,8
2378,2025-04-12 01:13:56,386,97,10
2379,"Sep 03, 2025",50,162,6
2380,2025/06/20 11:09,481,48,6
2381,2025-10-14 21:36:41,426,158,8
2382,2025-04-15 17:14:32,225,188,7
2383,2025-10-31 21:52:46,256,186,6
2384,2025-11-21 01:27:39,433,103,5
2385,2025-02-21 03:55:36,89,60,9
2386,2025-03-08 14:35:27,354,69,10
2387,2025-12-14 10:56:37,479,132,3
2388,2025-04-08 07:13:32,73,179,9
2389,2025-05-28 04:43:45,119,193,3
2390,2025-07-16 11:15:37,101,14,2
2391,2025-05-05,186,89,8
2392,10/12/2025,326,78,5
2393,10/08/2025,339,176,9
2394,2025-09-20 17:11:46,270,101,4
2395,2025-09-04 03:29:19,408,119,4
2396,2025-09-10 14:33:33,271,196,3
2397,2025-09-01 21:44:01,370,73,7
2398,2025/06/05 21:21,415,89,8
2399,2025-12-04 00:03:28,474,88,9
2400,"Sep 12, 2025",490,102,2
2401,2025-11-23 13:59:00,225,24,6
2402,2025-10-14 11:19:35,311,39,5
2403,2025-05-18 09:30:12,128,124,1
2404,2025-09-11 14:29:54,345,46,3
2405,2025-03-01 03:00:31,293,28,8
2406,19/03/2025,262,26,7
2407,2025-03-14 23:48:17,355,3,8
2408,2025-05-21 11:01:48,249,109,1
2409,2025-04-06 21:58:39,9,163,2
2410,2025-10-10 13:34:26,279,116,9
2411,04/08/2025,77,86,9
2412,2025/07/01 05:28,331,173,2
2413,03-21-2025,68,187,8
2414,2025-06-19 21:49:15,31,94,1
2415,2025-04-07 10:46:56,256,109,6
2416,"Sep 18, 2025",457,139,5
2417,2025-10-10 04:03:58,56,10,10
2418,2025/09/22 09:03,16,137,7
2419,2026-01-29 10:00:04,76,127,7
2420,2025-08-20 08:53:14,401,177,10
2421,2025-07-27 20:43:08,69,188,9
2422,2025-03-22,389,84,6
2423,2025-05-24 15:23:01,413,87,5
2424,2025-07-13 23:46:16,344,192,5
2425,2025-02-18 06:58:39,413,111,2
2426,2025-06-10 19:37:48,488,158,9
2427,2025-02-02 13:37:31,291,178,1
2428,2025-03-20 10:00:16,500,195,7
2429,2025-11-23 18:15:40,363,48,5
2430,"Jan 16, 2026",340,103,3
2431,2025-08-02 09:43:23,287,34,5
2432,2025-07-29,96,163,6
2433,2025-10-06 16:46:17,100,74,10
2434,2025-06-30 19:42:49,56,153,6
2435,2025-12-02 12:29:11,390,143,1
2436,2025-07-27 16:49:08,431,114,3
2437,2025-03-01 06:11:23,248,54,9
2438,2025-02-10 20:48:03,203,104,1
2439,2025/11/03 12:34,285,125,9
2440,2025/05/16 01:04,240,116,8
2441,2025-05-10 10:20:09,357,107,1
2442,2025/08/14 19:34,148,61,7
2443,2025-04-01 04:01:40,376,56,4
2444,2025-07-15 20:01:38,190,41,7
2445,10-28-2025,490,56,7
2446,2025-11-05 18:17:18,270,163,6
2447,2025-08-18 18:00:58,30,58,7
2448,2025-03-12 06:28:01,71,116,3
2449,2025-03-12 16:53:40,58,137,6
2450,2025-11-08 21:07:22,209,26,7
2451,2025-11-26 06:52:36,384,108,7
2452,2025-06-12 22:11:55,473,58,3
2453,2025-11-26 14:52:58,82,154,10
2454,2025-02-14 06:03:38,59,157,4
2455,2025/10/19 13:28,122,176,2
2456,2025-08-17 05:52:32,447,131,4
2457,2026-01-26 17:11:28,325,62,3
2458,2025-03-08,246,52,6
2459,2025-11-28 16:09:10,368,176,10
2460,2025-10-31 18:12:44,263,46,8
2461,2025/05/18,427,155,6
2462,2026-01-29 17:07:11,278,105,9
2463,2025/07/13 19:33,415,107,5
2464,"Jun 06, 2025",457,113,8
2465,2025-11-24 18:37:31,112,94,7
2466,07-09-2025,62,110,2
2467,2026-01-27 13:20:33,183,29,3
2468,2025-11-09,223,37,4
2469,2025-04-26 08:54:37,401,182,8
2470,2025-11-21 12:02:20,460,76,8
2471,2025-09-01 10:01:23,450,67,10
2472,06/06/2025,39,36,3
2473,2025-10-16 05:45:49,264,75,5
2474,17/09/2025,306,122,8
2475,2025-03-31 01:01:10,331,66,4
2476,03-21-2025,255,78,3
2477,2025-04-15 22:31:02,372,104,8
2478,2025-04-15 21:22:37,46,89,3
2479,2025-02-20 13:45:42,406,134,6
2480,2025-06-07 19:07:23,422,166,3
2481,2025-05-12 02:21:27,485,98,1
2482,2025-08-14,198,53,4
2483,2025-05-28 19:04:57,31,146,1
2484,2025-10-13 01:11:44,9,52,6
2485,2025/05/15 02:26,491,85,9
2486,2025-05-07 20:37:58,413,15,8
2487,2025-12-09 23:41:42,368,66,3
2488,2026/01/24 06:27,29,177,8
2489,2025-10-04 04:49:33,245,49,2
2490,2025-03-05 08:52:53,215,54,4
2491,2026-01-16 03:34:40,385,123,8
2492,"Nov 12, 2025",156,14,6
2493,"Dec 31, 2025",412,26,9
2494,2026/01/27 23:23,357,29,8
2495,12/12/2025,336,194,7
2496,2025-03-17 09:37:09,387,166,5
2497,2025-12-12 20:26:06,377,88,5
2498,2025-05-01 06:37:58,461,113,2
2499,2025-10-16,129,131,8
2500,2025-11-28 23:13:28,391,114,6
